Open,High,Low,Close,Adj Close,Volume
59126.5703125,59126.5703125,59126.5703125,59126.5703125,59126.5703125,0
59103.84375,59103.84375,59103.84375,59103.84375,59103.84375,0
59069.8515625,59069.8515625,59069.8515625,59069.8515625,59069.8515625,0
59106.171875,59106.171875,59106.171875,59106.171875,59106.171875,0
59090.05859375,59090.05859375,59090.05859375,59090.05859375,59090.05859375,27746304
59046.4453125,59046.4453125,59046.4453125,59046.4453125,59046.4453125,0
59050.546875,59050.546875,59050.546875,59050.546875,59050.546875,0
59021.5546875,59021.5546875,59021.5546875,59021.5546875,59021.5546875,0
59003.703125,59003.703125,59003.703125,59003.703125,59003.703125,4018176
59030.0390625,59030.0390625,59030.0390625,59030.0390625,59030.0390625,5320704
59049.828125,59049.828125,59049.828125,59049.828125,59049.828125,13844480
59053.52734375,59053.52734375,59053.52734375,59053.52734375,59053.52734375,46379008
59009.55078125,59009.55078125,59009.55078125,59009.55078125,59009.55078125,0
59026.52734375,59026.52734375,59026.52734375,59026.52734375,59026.52734375,2555904
58967.30078125,58967.30078125,58967.30078125,58967.30078125,58967.30078125,38588416
58927.2265625,58927.2265625,58927.2265625,58927.2265625,58927.2265625,0
58879.68359375,58879.68359375,58879.68359375,58879.68359375,58879.68359375,0
58875.30078125,58875.30078125,58875.30078125,58875.30078125,58875.30078125,0
58891.8828125,58891.8828125,58891.8828125,58891.8828125,58891.8828125,0
58888.359375,58888.359375,58888.359375,58888.359375,58888.359375,10076160
58919.2890625,58919.2890625,58919.2890625,58919.2890625,58919.2890625,0
58874.94921875,58874.94921875,58874.94921875,58874.94921875,58874.94921875,0
58849.81640625,58849.81640625,58849.81640625,58849.81640625,58849.81640625,0
58888.61328125,58888.61328125,58888.61328125,58888.61328125,58888.61328125,0
58821.42578125,58821.42578125,58821.42578125,58821.42578125,58821.42578125,7548928
58847.47265625,58847.47265625,58847.47265625,58847.47265625,58847.47265625,0
58831.74609375,58831.74609375,58831.74609375,58831.74609375,58831.74609375,0
58772.1796875,58772.1796875,58772.1796875,58772.1796875,58772.1796875,0
58801.18359375,58801.18359375,58801.18359375,58801.18359375,58801.18359375,0
58813.05859375,58813.05859375,58813.05859375,58813.05859375,58813.05859375,54415360
58827.55859375,58827.55859375,58827.55859375,58827.55859375,58827.55859375,9764864
58801.734375,58801.734375,58801.734375,58801.734375,58801.734375,835584
58785.2578125,58785.2578125,58785.2578125,58785.2578125,58785.2578125,0
58821.703125,58821.703125,58821.703125,58821.703125,58821.703125,0
58836.66796875,58836.66796875,58836.66796875,58836.66796875,58836.66796875,16150528
58837.26171875,58837.26171875,58837.26171875,58837.26171875,58837.26171875,17879040
58872.96484375,58872.96484375,58872.96484375,58872.96484375,58872.96484375,6520832
58918.05078125,58918.05078125,58918.05078125,58918.05078125,58918.05078125,29487104
58885.09765625,58885.09765625,58885.09765625,58885.09765625,58885.09765625,66494464
58878.2421875,58878.2421875,58878.2421875,58878.2421875,58878.2421875,0
58856.53515625,58856.53515625,58856.53515625,58856.53515625,58856.53515625,0
58859.07421875,58859.07421875,58859.07421875,58859.07421875,58859.07421875,0
58852.26953125,58852.26953125,58852.26953125,58852.26953125,58852.26953125,0
58839.9140625,58839.9140625,58839.9140625,58839.9140625,58839.9140625,0
58844.29296875,58844.29296875,58844.29296875,58844.29296875,58844.29296875,21950464
58858.29296875,58858.29296875,58858.29296875,58858.29296875,58858.29296875,0
58877.81640625,58877.81640625,58877.81640625,58877.81640625,58877.81640625,10641408
58850.2265625,58850.2265625,58850.2265625,58850.2265625,58850.2265625,0
58848.0234375,58848.0234375,58848.0234375,58848.0234375,58848.0234375,0
58844.46484375,58844.46484375,58844.46484375,58844.46484375,58844.46484375,1744896
58835.484375,58835.484375,58835.484375,58835.484375,58835.484375,0
58839.57421875,58839.57421875,58839.57421875,58839.57421875,58839.57421875,2568192
58892.67578125,58892.67578125,58892.67578125,58892.67578125,58892.67578125,2682880
58926.203125,58926.203125,58926.203125,58926.203125,58926.203125,26427392
58933.86328125,58933.86328125,58933.86328125,58933.86328125,58933.86328125,6651904
58927.421875,58927.421875,58927.421875,58927.421875,58927.421875,0
58916.5390625,58916.5390625,58916.5390625,58916.5390625,58916.5390625,0
58926.65625,58926.65625,58926.65625,58926.65625,58926.65625,0
58941.33203125,58941.33203125,58941.33203125,58941.33203125,58941.33203125,5242880
58943.9609375,58943.9609375,58943.9609375,58943.9609375,58943.9609375,35696640
58934.40234375,58934.40234375,58934.40234375,58934.40234375,58934.40234375,0
58926.3046875,58926.3046875,58926.3046875,58926.3046875,58926.3046875,212992
58930.80078125,58930.80078125,58930.80078125,58930.80078125,58930.80078125,0
58917.9921875,58917.9921875,58917.9921875,58917.9921875,58917.9921875,0
58904.29296875,58904.29296875,58904.29296875,58904.29296875,58904.29296875,0
58892.203125,58892.203125,58892.203125,58892.203125,58892.203125,0
58889.6328125,58889.6328125,58889.6328125,58889.6328125,58889.6328125,0
58877.3671875,58877.3671875,58877.3671875,58877.3671875,58877.3671875,1974272
58876.35546875,58876.35546875,58876.35546875,58876.35546875,58876.35546875,16621568
58878.9296875,58878.9296875,58878.9296875,58878.9296875,58878.9296875,0
58864.65234375,58864.65234375,58864.65234375,58864.65234375,58864.65234375,5591040
58899.5546875,58899.5546875,58899.5546875,58899.5546875,58899.5546875,0
58922.05859375,58922.05859375,58922.05859375,58922.05859375,58922.05859375,11534336
58912.703125,58912.703125,58912.703125,58912.703125,58912.703125,688128
58910.9765625,58910.9765625,58910.9765625,58910.9765625,58910.9765625,38449152
58897.08984375,58897.08984375,58897.08984375,58897.08984375,58897.08984375,0
58877.9609375,58877.9609375,58877.9609375,58877.9609375,58877.9609375,0
58867.109375,58867.109375,58867.109375,58867.109375,58867.109375,0
58860.28125,58860.28125,58860.28125,58860.28125,58860.28125,0
58850.7578125,58850.7578125,58850.7578125,58850.7578125,58850.7578125,0
58845.82421875,58845.82421875,58845.82421875,58845.82421875,58845.82421875,0
58844.015625,58844.015625,58844.015625,58844.015625,58844.015625,1024000
58846.15234375,58846.15234375,58846.15234375,58846.15234375,58846.15234375,0
58856.91015625,58856.91015625,58856.91015625,58856.91015625,58856.91015625,0
58906.703125,58906.703125,58906.703125,58906.703125,58906.703125,0
58915.7734375,58915.7734375,58915.7734375,58915.7734375,58915.7734375,22810624
58925.06640625,58925.06640625,58925.06640625,58925.06640625,58925.06640625,8953856
58923.3125,58923.3125,58923.3125,58923.3125,58923.3125,6967296
58920.96484375,58920.96484375,58920.96484375,58920.96484375,58920.96484375,1126400
58909.21484375,58909.21484375,58909.21484375,58909.21484375,58909.21484375,36237312
58901.41796875,58901.41796875,58901.41796875,58901.41796875,58901.41796875,0
58893.01171875,58893.01171875,58893.01171875,58893.01171875,58893.01171875,0
58897.70703125,58897.70703125,58897.70703125,58897.70703125,58897.70703125,0
58887.04296875,58887.04296875,58887.04296875,58887.04296875,58887.04296875,1409024
58890.1171875,58890.1171875,58890.1171875,58890.1171875,58890.1171875,0
58877.68359375,58877.68359375,58877.68359375,58877.68359375,58877.68359375,0
58862.09375,58862.09375,58862.09375,58862.09375,58862.09375,0
58857.2578125,58857.2578125,58857.2578125,58857.2578125,58857.2578125,0
58857.35546875,58857.35546875,58857.35546875,58857.35546875,58857.35546875,24907776
58863.25390625,58863.25390625,58863.25390625,58863.25390625,58863.25390625,0
58840.28515625,58840.28515625,58840.28515625,58840.28515625,58840.28515625,0
58882.6796875,58882.6796875,58882.6796875,58882.6796875,58882.6796875,32116736
58889.1015625,58889.1015625,58889.1015625,58889.1015625,58889.1015625,14028800
58911.48046875,58911.48046875,58911.48046875,58911.48046875,58911.48046875,6750208
58896.97265625,58896.97265625,58896.97265625,58896.97265625,58896.97265625,45813760
58909.98828125,58909.98828125,58909.98828125,58909.98828125,58909.98828125,0
58947.1640625,58947.1640625,58947.1640625,58947.1640625,58947.1640625,0
58947.03515625,58947.03515625,58947.03515625,58947.03515625,58947.03515625,0
59001.35546875,59001.35546875,59001.35546875,59001.35546875,59001.35546875,0
58990.51953125,58990.51953125,58990.51953125,58990.51953125,58990.51953125,28704768
59009.03515625,59009.03515625,59009.03515625,59009.03515625,59009.03515625,0
58989.84765625,58989.84765625,58989.84765625,58989.84765625,58989.84765625,20316160
58972.734375,58972.734375,58972.734375,58972.734375,58972.734375,0
58964.2265625,58964.2265625,58964.2265625,58964.2265625,58964.2265625,94937088
58967.0390625,58967.0390625,58967.0390625,58967.0390625,58967.0390625,2629632
58954.26953125,58954.26953125,58954.26953125,58954.26953125,58954.26953125,3383296
58954.0859375,58954.0859375,58954.0859375,58954.0859375,58954.0859375,5943296
58925.4140625,58925.4140625,58925.4140625,58925.4140625,58925.4140625,0
58926.48828125,58926.48828125,58926.48828125,58926.48828125,58926.48828125,0
58928.12109375,58928.12109375,58928.12109375,58928.12109375,58928.12109375,33574912
58952.86328125,58952.86328125,58952.86328125,58952.86328125,58952.86328125,10342400
58940.984375,58940.984375,58940.984375,58940.984375,58940.984375,17354752
58932.4140625,58932.4140625,58932.4140625,58932.4140625,58932.4140625,0
58940.5625,58940.5625,58940.5625,58940.5625,58940.5625,0
58939.26171875,58939.26171875,58939.26171875,58939.26171875,58939.26171875,6385664
58928.23828125,58928.23828125,58928.23828125,58928.23828125,58928.23828125,0
58933.4375,58933.4375,58933.4375,58933.4375,58933.4375,0
58913.8359375,58913.8359375,58913.8359375,58913.8359375,58913.8359375,0
58906.90234375,58906.90234375,58906.90234375,58906.90234375,58906.90234375,22016000
58899.640625,58899.640625,58899.640625,58899.640625,58899.640625,0
58903.2265625,58903.2265625,58903.2265625,58903.2265625,58903.2265625,0
58883.82421875,58883.82421875,58883.82421875,58883.82421875,58883.82421875,0
58872.44140625,58872.44140625,58872.44140625,58872.44140625,58872.44140625,0
58861.08203125,58861.08203125,58861.08203125,58861.08203125,58861.08203125,0
58835.66796875,58835.66796875,58835.66796875,58835.66796875,58835.66796875,0
58801.2109375,58801.2109375,58801.2109375,58801.2109375,58801.2109375,8577024
58737.234375,58737.234375,58737.234375,58737.234375,58737.234375,230977536
58737.36328125,58737.36328125,58737.36328125,58737.36328125,58737.36328125,0
58727.7734375,58727.7734375,58727.7734375,58727.7734375,58727.7734375,0
58726.9765625,58726.9765625,58726.9765625,58726.9765625,58726.9765625,0
58785.01171875,58785.01171875,58785.01171875,58785.01171875,58785.01171875,0
58791.36328125,58791.36328125,58791.36328125,58791.36328125,58791.36328125,30904320
58826.734375,58826.734375,58826.734375,58826.734375,58826.734375,0
58826.8125,58826.8125,58826.8125,58826.8125,58826.8125,0
58841.7109375,58841.7109375,58841.7109375,58841.7109375,58841.7109375,10096640
58849.98828125,58849.98828125,58849.98828125,58849.98828125,58849.98828125,7077888
58863.61328125,58863.61328125,58863.61328125,58863.61328125,58863.61328125,227053568
58853.421875,58853.421875,58853.421875,58853.421875,58853.421875,6656000
58856.55078125,58856.55078125,58856.55078125,58856.55078125,58856.55078125,0
58847.01953125,58847.01953125,58847.01953125,58847.01953125,58847.01953125,8273920
58857.3203125,58857.3203125,58857.3203125,58857.3203125,58857.3203125,0
58866.89453125,58866.89453125,58866.89453125,58866.89453125,58866.89453125,5779456
58860.8046875,58860.8046875,58860.8046875,58860.8046875,58860.8046875,4255744
58858.47265625,58858.47265625,58858.47265625,58858.47265625,58858.47265625,0
58872.95703125,58872.95703125,58872.95703125,58872.95703125,58872.95703125,6316032
58839.0234375,58839.0234375,58839.0234375,58839.0234375,58839.0234375,0
58813.99609375,58813.99609375,58813.99609375,58813.99609375,58813.99609375,0
58874.25390625,58874.25390625,58874.25390625,58874.25390625,58874.25390625,0
58900.53125,58900.53125,58900.53125,58900.53125,58900.53125,54202368
58894.58203125,58894.58203125,58894.58203125,58894.58203125,58894.58203125,14307328
58881.23828125,58881.23828125,58881.23828125,58881.23828125,58881.23828125,0
58894.7890625,58894.7890625,58894.7890625,58894.7890625,58894.7890625,0
58888.59765625,58888.59765625,58888.59765625,58888.59765625,58888.59765625,16904192
58948.53125,58948.53125,58948.53125,58948.53125,58948.53125,2830336
58931.5234375,58931.5234375,58931.5234375,58931.5234375,58931.5234375,71380992
58915.23046875,58915.23046875,58915.23046875,58915.23046875,58915.23046875,0
58921.53515625,58921.53515625,58921.53515625,58921.53515625,58921.53515625,0
58909.375,58909.375,58909.375,58909.375,58909.375,0
58905.74609375,58905.74609375,58905.74609375,58905.74609375,58905.74609375,4747264
58883.63671875,58883.63671875,58883.63671875,58883.63671875,58883.63671875,0
58891.71875,58891.71875,58891.71875,58891.71875,58891.71875,0
58954.45703125,58954.45703125,58954.45703125,58954.45703125,58954.45703125,25260032
58972.25390625,58972.25390625,58972.25390625,58972.25390625,58972.25390625,42909696
58977.41015625,58977.41015625,58977.41015625,58977.41015625,58977.41015625,73945088
58978.5703125,58978.5703125,58978.5703125,58978.5703125,58978.5703125,3792896
58973.7421875,58973.7421875,58973.7421875,58973.7421875,58973.7421875,0
58963.98046875,58963.98046875,58963.98046875,58963.98046875,58963.98046875,1138688
58949.71484375,58949.71484375,58949.71484375,58949.71484375,58949.71484375,1740800
58943.0546875,58943.0546875,58943.0546875,58943.0546875,58943.0546875,0
58940.7890625,58940.7890625,58940.7890625,58940.7890625,58940.7890625,28909568
58900.1015625,58900.1015625,58900.1015625,58900.1015625,58900.1015625,0
58944.71875,58944.71875,58944.71875,58944.71875,58944.71875,0
58913.27734375,58913.27734375,58913.27734375,58913.27734375,58913.27734375,1990656
58898.12109375,58898.12109375,58898.12109375,58898.12109375,58898.12109375,0
58879.5625,58879.5625,58879.5625,58879.5625,58879.5625,0
58878.17578125,58878.17578125,58878.17578125,58878.17578125,58878.17578125,0
58855.21484375,58855.21484375,58855.21484375,58855.21484375,58855.21484375,0
58869.75,58869.75,58869.75,58869.75,58869.75,0
58881.703125,58881.703125,58881.703125,58881.703125,58881.703125,61063168
58897.75,58897.75,58897.75,58897.75,58897.75,11091968
58905.0859375,58905.0859375,58905.0859375,58905.0859375,58905.0859375,0
58926.13671875,58926.13671875,58926.13671875,58926.13671875,58926.13671875,5689344
58917.72265625,58917.72265625,58917.72265625,58917.72265625,58917.72265625,11714560
58927.62109375,58927.62109375,58927.62109375,58927.62109375,58927.62109375,0
58934.22265625,58934.22265625,58934.22265625,58934.22265625,58934.22265625,5046272
58911.578125,58911.578125,58911.578125,58911.578125,58911.578125,0
58911.23046875,58911.23046875,58911.23046875,58911.23046875,58911.23046875,0
58901.52734375,58901.52734375,58901.52734375,58901.52734375,58901.52734375,0
58900.48828125,58900.48828125,58900.48828125,58900.48828125,58900.48828125,0
58914.29296875,58914.29296875,58914.29296875,58914.29296875,58914.29296875,0
58906.74609375,58906.74609375,58906.74609375,58906.74609375,58906.74609375,0
58913.74609375,58913.74609375,58913.74609375,58913.74609375,58913.74609375,0
58926.65625,58926.65625,58926.65625,58926.65625,58926.65625,0
58937.5625,58937.5625,58937.5625,58937.5625,58937.5625,0
58946.78515625,58946.78515625,58946.78515625,58946.78515625,58946.78515625,3575808
58956.703125,58956.703125,58956.703125,58956.703125,58956.703125,7192576
58977.4375,58977.4375,58977.4375,58977.4375,58977.4375,0
58967.6640625,58967.6640625,58967.6640625,58967.6640625,58967.6640625,2269184
58953.6015625,58953.6015625,58953.6015625,58953.6015625,58953.6015625,0
58947.98046875,58947.98046875,58947.98046875,58947.98046875,58947.98046875,16191488
58948.76953125,58948.76953125,58948.76953125,58948.76953125,58948.76953125,0
58918.83203125,58918.83203125,58918.83203125,58918.83203125,58918.83203125,0
58947.81640625,58947.81640625,58947.81640625,58947.81640625,58947.81640625,12800000
58981.36328125,58981.36328125,58981.36328125,58981.36328125,58981.36328125,18407424
58983.6640625,58983.6640625,58983.6640625,58983.6640625,58983.6640625,17768448
58957.03125,58957.03125,58957.03125,58957.03125,58957.03125,5644288
58950.328125,58950.328125,58950.328125,58950.328125,58950.328125,0
58931.7109375,58931.7109375,58931.7109375,58931.7109375,58931.7109375,0
58938.7109375,58938.7109375,58938.7109375,58938.7109375,58938.7109375,9011200
58924.75,58924.75,58924.75,58924.75,58924.75,0
58918.43359375,58918.43359375,58918.43359375,58918.43359375,58918.43359375,0
58899.48828125,58899.48828125,58899.48828125,58899.48828125,58899.48828125,0
58890.5625,58890.5625,58890.5625,58890.5625,58890.5625,0
58890.62109375,58890.62109375,58890.62109375,58890.62109375,58890.62109375,0
58887.83203125,58887.83203125,58887.83203125,58887.83203125,58887.83203125,0
58892.58984375,58892.58984375,58892.58984375,58892.58984375,58892.58984375,0
58931.515625,58931.515625,58931.515625,58931.515625,58931.515625,11698176
58941.68359375,58941.68359375,58941.68359375,58941.68359375,58941.68359375,0
58978.31640625,58978.31640625,58978.31640625,58978.31640625,58978.31640625,4575232
58976.19140625,58976.19140625,58976.19140625,58976.19140625,58976.19140625,19206144
58993.140625,58993.140625,58993.140625,58993.140625,58993.140625,0
58995.46484375,58995.46484375,58995.46484375,58995.46484375,58995.46484375,2973696
58972.6640625,58972.6640625,58972.6640625,58972.6640625,58972.6640625,0
58974.2734375,58974.2734375,58974.2734375,58974.2734375,58974.2734375,0
58944.83984375,58944.83984375,58944.83984375,58944.83984375,58944.83984375,0
58973.8671875,58973.8671875,58973.8671875,58973.8671875,58973.8671875,0
59008.6640625,59008.6640625,59008.6640625,59008.6640625,59008.6640625,0
59033.93359375,59033.93359375,59033.93359375,59033.93359375,59033.93359375,20045824
59034.66796875,59034.66796875,59034.66796875,59034.66796875,59034.66796875,7495680
59076.8203125,59076.8203125,59076.8203125,59076.8203125,59076.8203125,79466496
59093.98828125,59093.98828125,59093.98828125,59093.98828125,59093.98828125,23130112
59102.66796875,59102.66796875,59102.66796875,59102.66796875,59102.66796875,16699392
59122.12890625,59122.12890625,59122.12890625,59122.12890625,59122.12890625,2740224
59121.37109375,59121.37109375,59121.37109375,59121.37109375,59121.37109375,9183232
59090.76171875,59090.76171875,59090.76171875,59090.76171875,59090.76171875,0
59094.89453125,59094.89453125,59094.89453125,59094.89453125,59094.89453125,0
59060.4453125,59060.4453125,59060.4453125,59060.4453125,59060.4453125,0
59048.16796875,59048.16796875,59048.16796875,59048.16796875,59048.16796875,0
59034.7734375,59034.7734375,59034.7734375,59034.7734375,59034.7734375,19959808
59046.1171875,59046.1171875,59046.1171875,59046.1171875,59046.1171875,0
59010.62890625,59010.62890625,59010.62890625,59010.62890625,59010.62890625,5283840
59017.37890625,59017.37890625,59017.37890625,59017.37890625,59017.37890625,0
59013.9765625,59013.9765625,59013.9765625,59013.9765625,59013.9765625,0
59016.98046875,59016.98046875,59016.98046875,59016.98046875,59016.98046875,0
58991.1875,58991.1875,58991.1875,58991.1875,58991.1875,5873664
58988.09765625,58988.09765625,58988.09765625,58988.09765625,58988.09765625,0
58989.58203125,58989.58203125,58989.58203125,58989.58203125,58989.58203125,0
58979.2890625,58979.2890625,58979.2890625,58979.2890625,58979.2890625,0
58982.21875,58982.21875,58982.21875,58982.21875,58982.21875,3117056
58985.4140625,58985.4140625,58985.4140625,58985.4140625,58985.4140625,0
58960.23828125,58960.23828125,58960.23828125,58960.23828125,58960.23828125,0
58933.96484375,58933.96484375,58933.96484375,58933.96484375,58933.96484375,0
58911.53125,58911.53125,58911.53125,58911.53125,58911.53125,0
58895.74609375,58895.74609375,58895.74609375,58895.74609375,58895.74609375,0
58880.375,58880.375,58880.375,58880.375,58880.375,0
58879.28515625,58879.28515625,58879.28515625,58879.28515625,58879.28515625,0
58898.47265625,58898.47265625,58898.47265625,58898.47265625,58898.47265625,0
58891.71875,58891.71875,58891.71875,58891.71875,58891.71875,8564736
58871.64453125,58871.64453125,58871.64453125,58871.64453125,58871.64453125,0
58882.234375,58882.234375,58882.234375,58882.234375,58882.234375,0
58871.23828125,58871.23828125,58871.23828125,58871.23828125,58871.23828125,2617344
58881.57421875,58881.57421875,58881.57421875,58881.57421875,58881.57421875,0
58882.66796875,58882.66796875,58882.66796875,58882.66796875,58882.66796875,0
58877.9453125,58877.9453125,58877.9453125,58877.9453125,58877.9453125,2994176
58852.46875,58852.46875,58852.46875,58852.46875,58852.46875,0
58795.90625,58795.90625,58795.90625,58795.90625,58795.90625,3006464
58813.84375,58813.84375,58813.84375,58813.84375,58813.84375,0
58790.7265625,58790.7265625,58790.7265625,58790.7265625,58790.7265625,11603968
58809.234375,58809.234375,58809.234375,58809.234375,58809.234375,0
58833.0390625,58833.0390625,58833.0390625,58833.0390625,58833.0390625,11612160
58842.21484375,58842.21484375,58842.21484375,58842.21484375,58842.21484375,18952192
58809.3671875,58809.3671875,58809.3671875,58809.3671875,58809.3671875,0
58836.0390625,58836.0390625,58836.0390625,58836.0390625,58836.0390625,0
58818.90234375,58818.90234375,58818.90234375,58818.90234375,58818.90234375,41062400
58841.796875,58841.796875,58841.796875,58841.796875,58841.796875,0
58845.78125,58845.78125,58845.78125,58845.78125,58845.78125,0
58838.3515625,58838.3515625,58838.3515625,58838.3515625,58838.3515625,0
58874.4140625,58874.4140625,58874.4140625,58874.4140625,58874.4140625,0
58898.53125,58898.53125,58898.53125,58898.53125,58898.53125,30044160
58937.5390625,58937.5390625,58937.5390625,58937.5390625,58937.5390625,0
58970.36328125,58970.36328125,58970.36328125,58970.36328125,58970.36328125,16990208
58974.03125,58974.03125,58974.03125,58974.03125,58974.03125,9179136
58954.375,58954.375,58954.375,58954.375,58954.375,39071744
58990.171875,58990.171875,58990.171875,58990.171875,58990.171875,0
59015.01953125,59015.01953125,59015.01953125,59015.01953125,59015.01953125,0
59037.265625,59037.265625,59037.265625,59037.265625,59037.265625,25735168
58992.9609375,58992.9609375,58992.9609375,58992.9609375,58992.9609375,13840384
59030.9140625,59030.9140625,59030.9140625,59030.9140625,59030.9140625,0
59027.30078125,59027.30078125,59027.30078125,59027.30078125,59027.30078125,71983104
59045.53515625,59045.53515625,59045.53515625,59045.53515625,59045.53515625,0
59047.0078125,59047.0078125,59047.0078125,59047.0078125,59047.0078125,10346496
59074.70703125,59074.70703125,59074.70703125,59074.70703125,59074.70703125,0
59049.54296875,59049.54296875,59049.54296875,59049.54296875,59049.54296875,20033536
59035.46484375,59035.46484375,59035.46484375,59035.46484375,59035.46484375,0
59011.8984375,59011.8984375,59011.8984375,59011.8984375,59011.8984375,0
59001.32421875,59001.32421875,59001.32421875,59001.32421875,59001.32421875,0
58996.6640625,58996.6640625,58996.6640625,58996.6640625,58996.6640625,0
59022.42578125,59022.42578125,59022.42578125,59022.42578125,59022.42578125,0
59024.74609375,59024.74609375,59024.74609375,59024.74609375,59024.74609375,16048128
58988.03515625,58988.03515625,58988.03515625,58988.03515625,58988.03515625,0
58995.578125,58995.578125,58995.578125,58995.578125,58995.578125,0
59015.26171875,59015.26171875,59015.26171875,59015.26171875,59015.26171875,2543616
58986.3359375,58986.3359375,58986.3359375,58986.3359375,58986.3359375,937984
58936.4375,58936.4375,58936.4375,58936.4375,58936.4375,0
58936.73046875,58936.73046875,58936.73046875,58936.73046875,58936.73046875,0
58935.34375,58935.34375,58935.34375,58935.34375,58935.34375,0
58947.4375,58947.4375,58947.4375,58947.4375,58947.4375,9666560
58963.71875,58963.71875,58963.71875,58963.71875,58963.71875,2228224
58968.02734375,58968.02734375,58968.02734375,58968.02734375,58968.02734375,7000064
58916.296875,58916.296875,58916.296875,58916.296875,58916.296875,0
58904.234375,58904.234375,58904.234375,58904.234375,58904.234375,0
58902.1484375,58902.1484375,58902.1484375,58902.1484375,58902.1484375,0
58895.2109375,58895.2109375,58895.2109375,58895.2109375,58895.2109375,0
58938.53515625,58938.53515625,58938.53515625,58938.53515625,58938.53515625,0
58879.83984375,58879.83984375,58879.83984375,58879.83984375,58879.83984375,3514368
58845.2265625,58845.2265625,58845.2265625,58845.2265625,58845.2265625,0
58838.58984375,58838.58984375,58838.58984375,58838.58984375,58838.58984375,0
58833.09765625,58833.09765625,58833.09765625,58833.09765625,58833.09765625,0
58849.609375,58849.609375,58849.609375,58849.609375,58849.609375,17223680
58887.828125,58887.828125,58887.828125,58887.828125,58887.828125,598016
58887.37890625,58887.37890625,58887.37890625,58887.37890625,58887.37890625,24760320
58905.11328125,58905.11328125,58905.11328125,58905.11328125,58905.11328125,0
58922.5234375,58922.5234375,58922.5234375,58922.5234375,58922.5234375,14295040
58940.24609375,58940.24609375,58940.24609375,58940.24609375,58940.24609375,9359360
58914.9375,58914.9375,58914.9375,58914.9375,58914.9375,0
58935.23046875,58935.23046875,58935.23046875,58935.23046875,58935.23046875,0
58915.26953125,58915.26953125,58915.26953125,58915.26953125,58915.26953125,9154560
58964.6953125,58964.6953125,58964.6953125,58964.6953125,58964.6953125,42229760
58980.0859375,58980.0859375,58980.0859375,58980.0859375,58980.0859375,25116672
58993.3828125,58993.3828125,58993.3828125,58993.3828125,58993.3828125,10813440
59006.35546875,59006.35546875,59006.35546875,59006.35546875,59006.35546875,24715264
59016.73828125,59016.73828125,59016.73828125,59016.73828125,59016.73828125,6066176
58998.97265625,58998.97265625,58998.97265625,58998.97265625,58998.97265625,3481600
58990.828125,58990.828125,58990.828125,58990.828125,58990.828125,17780736
58954.69921875,58954.69921875,58954.69921875,58954.69921875,58954.69921875,0
58952.77734375,58952.77734375,58952.77734375,58952.77734375,58952.77734375,0
58916.8828125,58916.8828125,58916.8828125,58916.8828125,58916.8828125,0
58921.67578125,58921.67578125,58921.67578125,58921.67578125,58921.67578125,0
58958.1953125,58958.1953125,58958.1953125,58958.1953125,58958.1953125,20291584
58879.31640625,58879.31640625,58879.31640625,58879.31640625,58879.31640625,1552384
58883.64453125,58883.64453125,58883.64453125,58883.64453125,58883.64453125,0
58886.91796875,58886.91796875,58886.91796875,58886.91796875,58886.91796875,512000
58887.375,58887.375,58887.375,58887.375,58887.375,53620736
58858.43359375,58858.43359375,58858.43359375,58858.43359375,58858.43359375,16084992
58864.83203125,58864.83203125,58864.83203125,58864.83203125,58864.83203125,0
58850.0234375,58850.0234375,58850.0234375,58850.0234375,58850.0234375,26075136
58842.0546875,58842.0546875,58842.0546875,58842.0546875,58842.0546875,0
58829.42578125,58829.42578125,58829.42578125,58829.42578125,58829.42578125,626688
58825.78125,58825.78125,58825.78125,58825.78125,58825.78125,25640960
58811.265625,58811.265625,58811.265625,58811.265625,58811.265625,0
58772.40625,58772.40625,58772.40625,58772.40625,58772.40625,0
58787.27734375,58787.27734375,58787.27734375,58787.27734375,58787.27734375,0
58815.66015625,58815.66015625,58815.66015625,58815.66015625,58815.66015625,14790656
58841.36328125,58841.36328125,58841.36328125,58841.36328125,58841.36328125,23146496
58709.89453125,58709.89453125,58709.89453125,58709.89453125,58709.89453125,51339264
58614.4453125,58614.4453125,58614.4453125,58614.4453125,58614.4453125,0
58683.66015625,58683.66015625,58683.66015625,58683.66015625,58683.66015625,0
58727.2265625,58727.2265625,58727.2265625,58727.2265625,58727.2265625,143110144
58700.0546875,58700.0546875,58700.0546875,58700.0546875,58700.0546875,16900096
58663.86328125,58663.86328125,58663.86328125,58663.86328125,58663.86328125,0
58639.6875,58639.6875,58639.6875,58639.6875,58639.6875,38461440
58654.2421875,58654.2421875,58654.2421875,58654.2421875,58654.2421875,0
58643.1484375,58643.1484375,58643.1484375,58643.1484375,58643.1484375,8359936
58639.7421875,58639.7421875,58639.7421875,58639.7421875,58639.7421875,57290752
58566.671875,58566.671875,58566.671875,58566.671875,58566.671875,0
58534.3046875,58534.3046875,58534.3046875,58534.3046875,58534.3046875,0
58624.62109375,58624.62109375,58624.62109375,58624.62109375,58624.62109375,0
58609.46875,58609.46875,58609.46875,58609.46875,58609.46875,38236160
58686.484375,58686.484375,58686.484375,58686.484375,58686.484375,17833984
58670.49609375,58670.49609375,58670.49609375,58670.49609375,58670.49609375,79167488
58582.375,58582.375,58582.375,58582.375,58582.375,0
